train episode:276, reward = 85.36585365853658, state count = 6, state = [32, 45, 46, 129, 174, 182]
train episode:277, reward = 99.59349593495935, state count = 6, state = [21, 25, 46, 129, 164, 174]
train episode:278, reward = 85.1219512195122, state count = 6, state = [8, 21, 46, 66, 129, 174]
evaluate episode:27.9, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:279, reward = 94.6341463414634, state count = 6, state = [21, 46, 129, 144, 152, 174]
train episode:280, reward = 91.95121951219512, state count = 6, state = [30, 46, 108, 129, 155, 174]
train episode:281, reward = 97.47967479674797, state count = 6, state = [46, 48, 84, 94, 129, 174]
train episode:282, reward = 94.71544715447155, state count = 6, state = [12, 21, 46, 129, 144, 174]
train episode:283, reward = 95.36585365853658, state count = 6, state = [21, 46, 129, 138, 167, 174]
train episode:284, reward = 76.260162601626, state count = 6, state = [9, 46, 57, 82, 129, 174]
train episode:285, reward = 91.46341463414635, state count = 6, state = [29, 30, 90, 103, 129, 174]
train episode:286, reward = 93.17073170731707, state count = 6, state = [21, 46, 129, 155, 159, 174]
train episode:287, reward = 94.71544715447155, state count = 6, state = [21, 46, 98, 129, 144, 174]
train episode:288, reward = 94.71544715447155, state count = 6, state = [21, 46, 70, 129, 144, 174]
evaluate episode:28.9, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:289, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:290, reward = 83.41463414634146, state count = 6, state = [46, 111, 125, 129, 163, 174]
train episode:291, reward = 92.84552845528455, state count = 6, state = [21, 42, 46, 129, 136, 174]
train episode:292, reward = 95.6910569105691, state count = 6, state = [21, 46, 129, 144, 148, 174]
train episode:293, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:294, reward = 83.17073170731707, state count = 6, state = [46, 110, 129, 132, 173, 174]
train episode:295, reward = 94.8780487804878, state count = 6, state = [21, 46, 129, 146, 147, 174]
train episode:296, reward = 97.5609756097561, state count = 6, state = [20, 21, 46, 61, 129, 174]
train episode:297, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:298, reward = 94.71544715447155, state count = 6, state = [21, 46, 107, 129, 144, 174]
evaluate episode:29.9, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:299, reward = 93.41463414634147, state count = 6, state = [21, 46, 78, 129, 170, 174]
train episode:300, reward = 93.57723577235772, state count = 6, state = [46, 52, 101, 129, 156, 174]
train episode:301, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:302, reward = 99.10569105691057, state count = 6, state = [14, 21, 33, 46, 129, 174]
train episode:303, reward = 95.28455284552845, state count = 6, state = [21, 46, 56, 96, 129, 174]
train episode:304, reward = 93.90243902439023, state count = 6, state = [21, 46, 81, 129, 144, 174]
train episode:305, reward = 89.91869918699187, state count = 6, state = [46, 76, 114, 129, 174, 180]
train episode:306, reward = 83.82113821138212, state count = 6, state = [42, 46, 109, 118, 129, 174]
train episode:307, reward = 98.3739837398374, state count = 6, state = [8, 46, 129, 134, 162, 167]
train episode:308, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
evaluate episode:30.9, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:309, reward = 93.98373983739837, state count = 6, state = [29, 46, 65, 87, 115, 129]
train episode:310, reward = 83.08943089430895, state count = 6, state = [46, 105, 109, 120, 129, 139]
train episode:311, reward = 97.07317073170731, state count = 6, state = [21, 46, 129, 144, 163, 174]
train episode:312, reward = 94.71544715447155, state count = 6, state = [21, 46, 98, 129, 144, 174]
train episode:313, reward = 94.71544715447155, state count = 6, state = [21, 46, 129, 137, 144, 174]
train episode:314, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:315, reward = 80.97560975609757, state count = 6, state = [21, 46, 89, 100, 129, 174]
train episode:316, reward = 95.6910569105691, state count = 6, state = [21, 46, 129, 149, 167, 174]
train episode:317, reward = 96.58536585365853, state count = 6, state = [21, 46, 123, 129, 163, 174]
train episode:318, reward = 97.07317073170731, state count = 6, state = [21, 46, 129, 144, 162, 174]
evaluate episode:31.9, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:319, reward = 99.10569105691057, state count = 6, state = [16, 17, 46, 112, 129, 174]
train episode:320, reward = 94.71544715447155, state count = 6, state = [21, 46, 98, 129, 144, 174]
train episode:321, reward = 85.85365853658537, state count = 6, state = [46, 70, 99, 126, 129, 174]
train episode:322, reward = 91.70731707317074, state count = 6, state = [21, 46, 74, 78, 129, 174]
train episode:323, reward = 97.64227642276423, state count = 6, state = [3, 8, 46, 129, 146, 174]
train episode:324, reward = 94.71544715447155, state count = 6, state = [13, 21, 46, 129, 144, 174]
train episode:325, reward = 94.3089430894309, state count = 6, state = [21, 46, 129, 133, 144, 174]
train episode:326, reward = 99.59349593495935, state count = 6, state = [17, 46, 86, 120, 170, 174]
train episode:327, reward = 83.41463414634146, state count = 6, state = [21, 46, 110, 129, 144, 174]
train episode:328, reward = 90.2439024390244, state count = 6, state = [4, 21, 46, 65, 129, 174]
evaluate episode:32.9, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:329, reward = 93.82113821138212, state count = 6, state = [21, 46, 129, 141, 144, 174]
train episode:330, reward = 91.6260162601626, state count = 6, state = [7, 46, 50, 82, 129, 174]
train episode:331, reward = 93.2520325203252, state count = 6, state = [46, 100, 129, 159, 170, 174]
train episode:332, reward = 92.60162601626017, state count = 6, state = [4, 46, 93, 96, 129, 174]
train episode:333, reward = 94.0650406504065, state count = 6, state = [21, 46, 122, 129, 144, 174]
train episode:334, reward = 89.26829268292683, state count = 6, state = [21, 29, 46, 78, 129, 174]
train episode:335, reward = 78.86178861788618, state count = 6, state = [22, 27, 46, 57, 129, 174]
train episode:336, reward = 89.59349593495935, state count = 6, state = [46, 93, 96, 113, 173, 182]
train episode:337, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:338, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
evaluate episode:33.9, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:339, reward = 94.71544715447155, state count = 6, state = [12, 21, 46, 129, 144, 174]
train episode:340, reward = 86.01626016260163, state count = 2, state = [46, 174]
train episode:341, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:342, reward = 90.89430894308943, state count = 6, state = [29, 37, 46, 49, 129, 174]
train episode:343, reward = 92.6829268292683, state count = 6, state = [21, 46, 105, 129, 139, 174]
train episode:344, reward = 97.72357723577237, state count = 6, state = [2, 21, 46, 129, 144, 174]
train episode:345, reward = 67.07317073170732, state count = 6, state = [24, 32, 46, 77, 129, 174]
train episode:346, reward = 97.5609756097561, state count = 6, state = [46, 67, 99, 129, 138, 174]
train episode:347, reward = 93.90243902439023, state count = 6, state = [21, 46, 118, 129, 144, 174]
train episode:348, reward = 93.2520325203252, state count = 6, state = [32, 46, 94, 128, 129, 174]
evaluate episode:34.9, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:349, reward = 98.21138211382113, state count = 6, state = [21, 46, 129, 134, 144, 174]
train episode:350, reward = 93.17073170731707, state count = 6, state = [21, 46, 126, 129, 156, 174]
train episode:351, reward = 94.79674796747967, state count = 6, state = [21, 46, 129, 144, 161, 174]
train episode:352, reward = 99.26829268292683, state count = 6, state = [21, 22, 46, 63, 129, 174]
train episode:353, reward = 95.9349593495935, state count = 6, state = [46, 61, 92, 129, 157, 174]
train episode:354, reward = 95.28455284552845, state count = 6, state = [21, 46, 55, 129, 144, 174]
train episode:355, reward = 94.6341463414634, state count = 6, state = [21, 39, 46, 129, 170, 174]
train episode:356, reward = 97.5609756097561, state count = 6, state = [21, 46, 61, 129, 144, 174]
train episode:357, reward = 93.33333333333333, state count = 6, state = [46, 102, 129, 144, 150, 174]
train episode:358, reward = 93.65853658536587, state count = 6, state = [21, 46, 95, 129, 150, 174]
evaluate episode:35.9, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:359, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:360, reward = 94.71544715447155, state count = 6, state = [13, 21, 46, 129, 144, 174]
train episode:361, reward = 93.98373983739837, state count = 6, state = [46, 94, 129, 147, 151, 174]
train episode:362, reward = 87.8048780487805, state count = 6, state = [28, 46, 129, 131, 159, 174]
train episode:363, reward = 92.6829268292683, state count = 6, state = [46, 53, 59, 129, 155, 174]
train episode:364, reward = 92.92682926829269, state count = 6, state = [13, 16, 46, 95, 129, 174]
train episode:365, reward = 89.91869918699187, state count = 6, state = [21, 46, 125, 129, 174, 178]
train episode:366, reward = 93.2520325203252, state count = 6, state = [21, 46, 81, 129, 155, 174]
train episode:367, reward = 89.59349593495935, state count = 6, state = [29, 46, 95, 129, 144, 174]
train episode:368, reward = 92.6829268292683, state count = 6, state = [1, 13, 21, 46, 129, 174]
evaluate episode:36.9, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:369, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:370, reward = 91.3821138211382, state count = 6, state = [22, 28, 46, 77, 129, 174]
train episode:371, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:372, reward = 92.6829268292683, state count = 6, state = [4, 21, 46, 69, 129, 174]
train episode:373, reward = 81.38211382113822, state count = 6, state = [21, 34, 46, 89, 129, 174]
train episode:374, reward = 91.78861788617886, state count = 6, state = [46, 68, 92, 114, 174, 177]
train episode:375, reward = 87.88617886178862, state count = 6, state = [21, 46, 93, 114, 129, 174]
train episode:376, reward = 90.5691056910569, state count = 6, state = [6, 46, 73, 129, 142, 174]
train episode:377, reward = 97.15447154471545, state count = 6, state = [21, 46, 49, 129, 144, 174]
train episode:378, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
evaluate episode:37.9, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:379, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:380, reward = 94.8780487804878, state count = 6, state = [21, 46, 129, 139, 142, 174]
train episode:381, reward = 97.07317073170731, state count = 6, state = [21, 46, 129, 144, 163, 174]
train episode:382, reward = 86.42276422764228, state count = 6, state = [21, 46, 52, 73, 129, 174]
train episode:383, reward = 83.4959349593496, state count = 6, state = [21, 46, 110, 129, 137, 174]
train episode:384, reward = 92.6829268292683, state count = 6, state = [21, 46, 104, 124, 129, 174]
train episode:385, reward = 94.71544715447155, state count = 6, state = [21, 46, 129, 140, 163, 174]
train episode:386, reward = 89.59349593495935, state count = 6, state = [46, 80, 89, 129, 142, 174]
train episode:387, reward = 97.72357723577237, state count = 6, state = [6, 21, 46, 129, 144, 174]
train episode:388, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
evaluate episode:38.9, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:389, reward = 97.47967479674797, state count = 6, state = [18, 46, 64, 129, 169, 174]
train episode:390, reward = 93.90243902439023, state count = 6, state = [21, 46, 69, 129, 144, 174]
train episode:391, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:392, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:393, reward = 87.88617886178862, state count = 6, state = [18, 31, 46, 59, 71, 129]
train episode:394, reward = 94.79674796747967, state count = 6, state = [7, 21, 46, 129, 144, 174]
train episode:395, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:396, reward = 94.71544715447155, state count = 6, state = [21, 46, 103, 129, 144, 174]
train episode:397, reward = 92.4390243902439, state count = 6, state = [20, 46, 90, 129, 153, 174]
train episode:398, reward = 94.71544715447155, state count = 6, state = [21, 24, 46, 129, 144, 174]
evaluate episode:39.9, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:399, reward = 92.76422764227642, state count = 6, state = [21, 39, 46, 70, 129, 174]
train episode:400, reward = 99.67479674796748, state count = 6, state = [22, 34, 46, 118, 138, 176]
train episode:401, reward = 95.9349593495935, state count = 6, state = [28, 46, 48, 96, 129, 174]
train episode:402, reward = 83.73983739837398, state count = 6, state = [43, 46, 113, 129, 165, 174]
train episode:403, reward = 94.79674796747967, state count = 6, state = [9, 21, 46, 129, 144, 174]
train episode:404, reward = 97.5609756097561, state count = 6, state = [1, 21, 46, 61, 129, 174]
train episode:405, reward = 83.73983739837398, state count = 6, state = [2, 21, 46, 111, 129, 174]
train episode:406, reward = 92.6829268292683, state count = 6, state = [21, 46, 96, 104, 129, 174]
train episode:407, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:408, reward = 92.11382113821138, state count = 6, state = [21, 46, 84, 122, 129, 174]
evaluate episode:40.9, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:409, reward = 94.8780487804878, state count = 6, state = [21, 42, 46, 129, 164, 174]
train episode:410, reward = 99.67479674796748, state count = 6, state = [21, 46, 47, 129, 158, 174]
train episode:411, reward = 94.3089430894309, state count = 6, state = [21, 46, 86, 129, 173, 174]
train episode:412, reward = 91.05691056910568, state count = 6, state = [21, 46, 129, 144, 174, 183]
train episode:413, reward = 92.6829268292683, state count = 6, state = [5, 7, 21, 46, 129, 174]
train episode:414, reward = 94.6341463414634, state count = 6, state = [15, 21, 46, 129, 144, 174]
train episode:415, reward = 75.9349593495935, state count = 6, state = [19, 45, 46, 103, 129, 174]
train episode:416, reward = 91.869918699187, state count = 6, state = [81, 98, 129, 143, 156, 174]
train episode:417, reward = 95.20325203252033, state count = 6, state = [15, 46, 56, 129, 157, 174]
train episode:418, reward = 94.39024390243902, state count = 6, state = [21, 46, 82, 129, 170, 174]
evaluate episode:41.9, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:419, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:420, reward = 94.6341463414634, state count = 6, state = [21, 46, 129, 161, 171, 174]
train episode:421, reward = 95.9349593495935, state count = 6, state = [21, 46, 129, 144, 174, 175]
train episode:422, reward = 83.41463414634146, state count = 6, state = [21, 46, 111, 129, 144, 174]
train episode:423, reward = 95.6910569105691, state count = 6, state = [21, 46, 129, 144, 148, 174]
train episode:424, reward = 97.72357723577237, state count = 6, state = [2, 21, 46, 129, 144, 174]
train episode:425, reward = 72.27642276422765, state count = 6, state = [21, 31, 46, 129, 144, 174]
train episode:426, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:427, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:428, reward = 96.09756097560975, state count = 6, state = [21, 46, 56, 97, 129, 174]
evaluate episode:42.9, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:429, reward = 99.7560975609756, state count = 6, state = [21, 23, 46, 129, 131, 174]
train episode:430, reward = 96.50406504065042, state count = 6, state = [16, 21, 46, 129, 144, 174]
train episode:431, reward = 71.869918699187, state count = 2, state = [129, 154]
train episode:432, reward = 87.64227642276423, state count = 6, state = [21, 46, 89, 113, 129, 174]
train episode:433, reward = 98.9430894308943, state count = 6, state = [1, 17, 50, 88, 129, 158]
train episode:434, reward = 97.47967479674797, state count = 6, state = [21, 46, 62, 129, 166, 174]
train episode:435, reward = 93.0081300813008, state count = 6, state = [21, 46, 50, 129, 157, 174]
train episode:436, reward = 97.5609756097561, state count = 6, state = [21, 46, 61, 129, 168, 174]
train episode:437, reward = 94.47154471544715, state count = 6, state = [46, 112, 129, 145, 162, 174]
train episode:438, reward = 92.6829268292683, state count = 6, state = [21, 46, 105, 129, 137, 174]
evaluate episode:43.9, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:439, reward = 99.10569105691057, state count = 6, state = [21, 33, 46, 116, 129, 174]
train episode:440, reward = 93.90243902439023, state count = 6, state = [46, 129, 173, 174, 177, 179]
train episode:441, reward = 94.3089430894309, state count = 6, state = [21, 46, 101, 129, 173, 174]
train episode:442, reward = 98.04878048780488, state count = 6, state = [46, 56, 94, 119, 129, 174]
train episode:443, reward = 91.869918699187, state count = 6, state = [14, 46, 123, 129, 174, 180]
train episode:444, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:445, reward = 95.1219512195122, state count = 6, state = [21, 46, 90, 129, 135, 174]
train episode:446, reward = 95.36585365853658, state count = 6, state = [25, 60, 78, 117, 129, 174]
train episode:447, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:448, reward = 93.17073170731707, state count = 6, state = [21, 46, 108, 129, 159, 174]
evaluate episode:44.9, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:449, reward = 94.79674796747967, state count = 6, state = [46, 55, 129, 137, 166, 174]
train episode:450, reward = 94.71544715447155, state count = 6, state = [21, 46, 128, 129, 144, 174]
train episode:451, reward = 97.47967479674797, state count = 6, state = [21, 46, 62, 129, 144, 174]
train episode:452, reward = 95.60975609756098, state count = 6, state = [21, 46, 129, 144, 174, 177]
train episode:453, reward = 98.9430894308943, state count = 6, state = [12, 36, 129, 138, 148, 174]
train episode:454, reward = 87.15447154471545, state count = 4, state = [43, 46, 129, 174]
train episode:455, reward = 93.82113821138212, state count = 6, state = [14, 21, 46, 129, 144, 174]
train episode:456, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:457, reward = 95.1219512195122, state count = 6, state = [7, 61, 71, 100, 129, 174]
train episode:458, reward = 94.47154471544715, state count = 6, state = [21, 46, 129, 153, 171, 174]
evaluate episode:45.9, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:459, reward = 92.35772357723577, state count = 6, state = [21, 46, 113, 129, 165, 174]
train episode:460, reward = 97.64227642276423, state count = 6, state = [10, 46, 61, 66, 129, 174]
train episode:461, reward = 91.70731707317074, state count = 6, state = [46, 129, 168, 174, 175, 183]
train episode:462, reward = 94.3089430894309, state count = 6, state = [21, 46, 129, 133, 144, 174]
train episode:463, reward = 93.90243902439023, state count = 6, state = [21, 46, 95, 129, 144, 174]
train episode:464, reward = 77.15447154471545, state count = 6, state = [21, 46, 57, 129, 133, 174]
train episode:465, reward = 97.72357723577237, state count = 6, state = [3, 21, 46, 129, 144, 174]
train episode:466, reward = 94.22764227642276, state count = 6, state = [21, 46, 63, 129, 147, 174]
train episode:467, reward = 94.71544715447155, state count = 6, state = [21, 46, 107, 129, 144, 174]
train episode:468, reward = 90.5691056910569, state count = 6, state = [21, 46, 80, 129, 161, 174]
evaluate episode:46.9, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:469, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:470, reward = 92.19512195121952, state count = 6, state = [21, 46, 102, 112, 129, 174]
train episode:471, reward = 97.72357723577237, state count = 6, state = [21, 46, 67, 129, 138, 174]
train episode:472, reward = 92.60162601626017, state count = 6, state = [46, 91, 115, 129, 131, 174]
train episode:473, reward = 95.44715447154472, state count = 6, state = [21, 46, 129, 144, 167, 174]
train episode:474, reward = 95.6910569105691, state count = 6, state = [21, 46, 129, 145, 171, 174]
train episode:475, reward = 93.17073170731707, state count = 6, state = [21, 46, 129, 159, 174, 177]
train episode:476, reward = 83.17073170731707, state count = 6, state = [46, 51, 109, 129, 174, 181]
train episode:477, reward = 99.59349593495935, state count = 6, state = [38, 46, 61, 106, 129, 174]
train episode:478, reward = 80.97560975609757, state count = 6, state = [21, 46, 89, 129, 144, 174]
evaluate episode:47.9, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:479, reward = 95.6910569105691, state count = 6, state = [21, 46, 129, 144, 148, 174]
train episode:480, reward = 96.26016260162602, state count = 6, state = [21, 27, 46, 129, 144, 174]
train episode:481, reward = 92.6829268292683, state count = 6, state = [3, 21, 46, 65, 129, 174]
train episode:482, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:483, reward = 92.11382113821138, state count = 6, state = [46, 94, 99, 129, 155, 174]
train episode:484, reward = 93.82113821138212, state count = 6, state = [5, 46, 69, 129, 146, 174]
train episode:485, reward = 94.71544715447155, state count = 6, state = [21, 46, 69, 129, 164, 174]
train episode:486, reward = 94.71544715447155, state count = 6, state = [36, 46, 59, 129, 159, 174]
train episode:487, reward = 95.9349593495935, state count = 6, state = [21, 46, 129, 144, 168, 174]
train episode:488, reward = 94.8780487804878, state count = 6, state = [21, 46, 129, 142, 144, 174]
evaluate episode:48.9, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:489, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:490, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:491, reward = 96.01626016260163, state count = 6, state = [23, 43, 46, 129, 174, 178]
train episode:492, reward = 94.8780487804878, state count = 6, state = [21, 46, 101, 129, 142, 174]
train episode:493, reward = 80.97560975609757, state count = 6, state = [21, 46, 88, 129, 144, 174]
train episode:494, reward = 90.48780487804878, state count = 6, state = [21, 46, 129, 157, 174, 175]
train episode:495, reward = 98.86178861788618, state count = 6, state = [21, 36, 46, 129, 144, 174]
train episode:496, reward = 94.3089430894309, state count = 6, state = [21, 37, 46, 129, 144, 174]
train episode:497, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:498, reward = 90.8130081300813, state count = 6, state = [21, 24, 46, 80, 129, 174]
evaluate episode:49.9, reward = 97.64227642276423, state count = 6, state = [21, 46, 120, 129, 144, 174]
train episode:499, reward = 94.79674796747967, state count = 6, state = [21, 46, 129, 143, 161, 174]
